source_img,predicate,object_category,object_h,object_w,object_y,object_x,subject_category,subject_h,subject_w,subject_y,subject_x,y,channels,object_x_max,object_y_max,subject_x_max,subject_y_max,object_bbox,subject_bbox
2413658.jpg,wearing,glove,17,23,257,461,cook,193,74,177,422,0,3,484,274,496,370,"(257, 274, 461, 484)","(177, 370, 422, 496)"
2392793.jpg,sitting on,bed,193,445,293,50,dog,122,304,323,28,1,3,495,486,332,445,"(293, 486, 50, 495)","(323, 445, 28, 332)"
2374892.jpg,using,laptop,144,150,158,241,man,270,251,104,101,0,3,391,302,352,374,"(158, 302, 241, 391)","(104, 374, 101, 352)"
2384201.jpg,sitting on,bench,203,331,216,1,man,285,285,131,35,1,3,332,419,320,416,"(216, 419, 1, 332)","(131, 416, 35, 320)"
2356894.jpg,sitting on,boat,216,419,146,20,person,17,21,253,362,1,3,439,362,383,270,"(146, 362, 20, 439)","(253, 270, 362, 383)"
2396722.jpg,wearing,shirt,89,63,101,133,man,225,140,74,104,0,3,196,190,244,299,"(101, 190, 133, 196)","(74, 299, 104, 244)"
2364458.jpg,sitting on,shelf,75,349,423,80,box,73,104,402,81,1,3,429,498,185,475,"(423, 498, 80, 429)","(402, 475, 81, 185)"
2328856.jpg,wearing,sunglasses,17,35,54,277,man,234,149,15,250,0,3,312,71,399,249,"(54, 71, 277, 312)","(15, 249, 250, 399)"
2337110.jpg,sitting on,table,37,64,361,0,bottle,41,15,334,39,1,3,64,398,54,375,"(361, 398, 0, 64)","(334, 375, 39, 54)"
2407847.jpg,wearing,sunglasses,66,129,73,238,woman,354,260,121,157,0,3,367,139,417,475,"(73, 139, 238, 367)","(121, 475, 157, 417)"
2351176.jpg,wearing,shirt,90,89,174,101,boy,377,132,40,96,0,3,190,264,228,417,"(174, 264, 101, 190)","(40, 417, 96, 228)"
2402947.jpg,wearing,outfit,218,142,121,27,lady,290,143,49,26,0,3,169,339,169,339,"(121, 339, 27, 169)","(49, 339, 26, 169)"
1592998.jpg,growing on,plant,123,141,342,76,leaf,21,55,381,141,0,3,217,465,196,402,"(342, 465, 76, 217)","(381, 402, 141, 196)"
2357736.jpg,sitting on,street,21,125,368,20,cone,58,27,397,99,1,3,145,389,126,455,"(368, 389, 20, 145)","(397, 455, 99, 126)"
2345465.jpg,sitting on,beach,115,165,279,37,people,39,102,291,231,1,3,202,394,333,330,"(279, 394, 37, 202)","(291, 330, 231, 333)"
2404031.jpg,wearing,cap,9,13,172,14,person,57,30,170,9,0,3,27,181,39,227,"(172, 181, 14, 27)","(170, 227, 9, 39)"
2335899.jpg,wearing,pants,244,135,255,206,player,484,311,15,157,0,3,341,499,468,499,"(255, 499, 206, 341)","(15, 499, 157, 468)"
2329301.jpg,sitting on,slope,347,490,27,5,person,46,25,2,169,1,3,495,374,194,48,"(27, 374, 5, 495)","(2, 48, 169, 194)"
2347133.jpg,sitting on,bench,27,40,269,267,person,79,65,217,266,1,3,307,296,331,296,"(269, 296, 267, 307)","(217, 296, 266, 331)"
2371279.jpg,sitting on,amplifier,54,160,197,112,camera,28,33,179,131,1,3,272,251,164,207,"(197, 251, 112, 272)","(179, 207, 131, 164)"
2342106.jpg,sitting on,bike,161,130,211,247,person,214,106,119,277,1,3,377,372,383,333,"(211, 372, 247, 377)","(119, 333, 277, 383)"
2347689.jpg,sitting on,table,107,373,215,48,glass,48,23,251,263,1,3,421,322,286,299,"(215, 322, 48, 421)","(251, 299, 263, 286)"
2365506.jpg,lying on,sleeper,497,316,1,6,comforter,306,303,192,6,0,3,322,498,309,498,"(1, 498, 6, 322)","(192, 498, 6, 309)"
2354680.jpg,riding,motorcycle,57,44,201,186,man,33,29,190,193,0,3,230,258,222,223,"(201, 258, 186, 230)","(190, 223, 193, 222)"
2347683.jpg,wearing,glasses,6,14,157,325,girl,36,41,141,319,0,3,339,163,360,177,"(157, 163, 325, 339)","(141, 177, 319, 360)"
2394518.jpg,wearing,shoe,46,56,362,189,woman,327,271,82,107,0,3,245,408,378,409,"(362, 408, 189, 245)","(82, 409, 107, 378)"
2333719.jpg,sitting on,bench,16,11,81,198,people,40,16,53,193,1,3,209,97,209,93,"(81, 97, 198, 209)","(53, 93, 193, 209)"
1307.jpg,sitting on,table,25,63,416,226,lamp,191,96,203,139,1,3,289,441,235,394,"(416, 441, 226, 289)","(203, 394, 139, 235)"
2391010.jpg,sitting on,ledge,295,498,38,1,plate,53,183,199,276,1,3,499,333,459,252,"(38, 333, 1, 499)","(199, 252, 276, 459)"
2349697.jpg,sitting on,table,198,292,175,0,glass,117,57,192,110,1,3,292,373,167,309,"(175, 373, 0, 292)","(192, 309, 110, 167)"
2370861.jpg,sitting on,platform,105,403,213,50,woman,215,137,29,82,1,3,453,318,219,244,"(213, 318, 50, 453)","(29, 244, 82, 219)"
2349410.jpg,sitting on,bleachers,87,450,89,48,people,25,14,92,426,1,3,498,176,440,117,"(89, 176, 48, 498)","(92, 117, 426, 440)"
2355743.jpg,wearing,pants,36,21,346,69,woman,75,25,314,68,0,3,90,382,93,389,"(346, 382, 69, 90)","(314, 389, 68, 93)"
2349984.jpg,sitting on,table,147,427,192,6,food,129,189,215,148,1,3,433,339,337,344,"(192, 339, 6, 433)","(215, 344, 148, 337)"
2388397.jpg,wearing,jacket,15,15,187,102,man,56,14,178,100,0,3,117,202,114,234,"(187, 202, 102, 117)","(178, 234, 100, 114)"
2380163.jpg,sitting on,saddle,36,69,242,148,woman,157,65,179,146,1,3,217,278,211,336,"(242, 278, 148, 217)","(179, 336, 146, 211)"
2341284.jpg,sitting on,field,63,496,268,0,person,24,21,305,40,1,3,496,331,61,329,"(268, 331, 0, 496)","(305, 329, 40, 61)"
2403500.jpg,wearing,shirt,19,20,109,75,man,51,42,103,67,0,3,95,128,109,154,"(109, 128, 75, 95)","(103, 154, 67, 109)"
2341722.jpg,sitting on,sink,266,200,234,173,soap,61,37,238,335,1,3,373,500,372,299,"(234, 500, 173, 373)","(238, 299, 335, 372)"
2357251.jpg,wearing,pants,34,17,223,436,man,72,24,189,431,0,3,453,257,455,261,"(223, 257, 436, 453)","(189, 261, 431, 455)"
2373731.jpg,sitting on,snow,330,494,2,3,child,168,193,140,300,1,3,497,332,493,308,"(2, 332, 3, 497)","(140, 308, 300, 493)"
2384075.jpg,sitting on,counter,260,498,63,1,toaster,224,318,88,163,1,3,499,323,481,312,"(63, 323, 1, 499)","(88, 312, 163, 481)"
2350081.jpg,sitting on,counter,34,218,186,281,bottle,34,14,161,352,1,3,499,220,366,195,"(186, 220, 281, 499)","(161, 195, 352, 366)"
2348558.jpg,wearing,shoe,20,17,210,116,man,90,73,143,115,0,3,133,230,188,233,"(210, 230, 116, 133)","(143, 233, 115, 188)"
2379746.jpg,wearing,flannel,55,151,121,122,man,138,228,94,62,0,3,273,176,290,232,"(121, 176, 122, 273)","(94, 232, 62, 290)"
2373368.jpg,wearing,outfit,106,85,90,229,woman,262,323,52,132,0,3,314,196,455,314,"(90, 196, 229, 314)","(52, 314, 132, 455)"
2389284.jpg,sitting on,ledge,60,54,264,278,man,211,91,258,214,1,3,332,324,305,469,"(264, 324, 278, 332)","(258, 469, 214, 305)"
2315436.jpg,sitting on,ledge,27,80,320,200,woman,65,47,289,329,1,3,280,347,376,354,"(320, 347, 200, 280)","(289, 354, 329, 376)"
2352989.jpg,sitting on,tracks,113,496,262,4,train,302,391,54,108,1,3,500,375,499,356,"(262, 375, 4, 500)","(54, 356, 108, 499)"
2363833.jpg,wearing,dress,168,86,87,64,girl,234,104,40,48,0,3,150,255,152,274,"(87, 255, 64, 150)","(40, 274, 48, 152)"
2341824.jpg,sitting on,toilet,137,103,151,234,man,235,125,69,154,1,3,337,288,279,304,"(151, 288, 234, 337)","(69, 304, 154, 279)"
2380499.jpg,walking on,sidewalk,307,235,25,1,man,116,110,53,76,0,3,236,332,186,169,"(25, 332, 1, 236)","(53, 169, 76, 186)"
2360821.jpg,sitting on,steps,135,481,65,16,person,27,28,15,257,1,3,497,200,285,42,"(65, 200, 16, 497)","(15, 42, 257, 285)"
2323266.jpg,wearing,shirt,183,53,300,143,girl,446,233,43,11,0,3,196,483,244,489,"(300, 483, 143, 196)","(43, 489, 11, 244)"
2384406.jpg,sitting on,bed,317,373,182,2,girl,240,151,182,129,1,3,375,499,280,422,"(182, 499, 2, 375)","(182, 422, 129, 280)"
2360587.jpg,sitting on,road,158,498,214,0,car,87,145,260,91,1,3,498,372,236,347,"(214, 372, 0, 498)","(260, 347, 91, 236)"
2325573.jpg,wearing,shirt,30,37,244,447,man,49,33,227,447,0,3,484,274,480,276,"(244, 274, 447, 484)","(227, 276, 447, 480)"
2402277.jpg,sitting on,bench,102,188,162,234,man,132,71,138,288,1,3,422,264,359,270,"(162, 264, 234, 422)","(138, 270, 288, 359)"
2387127.jpg,wearing,jacket,57,62,127,156,child,146,61,110,158,0,3,218,184,219,256,"(127, 184, 156, 218)","(110, 256, 158, 219)"
2379641.jpg,sitting on,sofa,244,459,1,1,clothing,13,36,0,317,1,3,460,245,353,13,"(1, 245, 1, 460)","(0, 13, 317, 353)"
2377524.jpg,wearing,pants,26,11,168,34,man,38,16,153,32,0,3,45,194,48,191,"(168, 194, 34, 45)","(153, 191, 32, 48)"
2417818.jpg,wearing,crocs,100,145,343,321,boy,386,440,60,6,0,3,466,443,446,446,"(343, 443, 321, 466)","(60, 446, 6, 446)"
2387328.jpg,sitting on,tiles,62,156,300,152,bed,132,269,153,85,1,3,308,362,354,285,"(300, 362, 152, 308)","(153, 285, 85, 354)"
2406958.jpg,wearing,hat,19,30,141,253,driver,87,64,139,256,0,3,283,160,320,226,"(141, 160, 253, 283)","(139, 226, 256, 320)"
2325301.jpg,sitting on,stage,48,136,312,196,plant,37,24,298,297,1,3,332,360,321,335,"(312, 360, 196, 332)","(298, 335, 297, 321)"
2389844.jpg,sitting on,bench,196,361,136,128,man,300,270,14,22,1,3,489,332,292,314,"(136, 332, 128, 489)","(14, 314, 22, 292)"
2362757.jpg,wearing,shorts,36,35,258,421,man,132,38,203,418,0,3,456,294,456,335,"(258, 294, 421, 456)","(203, 335, 418, 456)"
2366701.jpg,sitting on,tracks,64,416,213,66,train,163,448,102,51,1,3,482,277,499,265,"(213, 277, 66, 482)","(102, 265, 51, 499)"
2411823.jpg,riding,motorcycle,166,210,165,61,man,235,209,49,56,0,3,271,331,265,284,"(165, 331, 61, 271)","(49, 284, 56, 265)"
2343809.jpg,sitting on,chair,254,414,33,83,man,287,395,60,68,1,3,497,287,463,347,"(33, 287, 83, 497)","(60, 347, 68, 463)"
2373816.jpg,covered in,snow,29,179,132,287,bench,153,300,127,198,0,3,466,161,498,280,"(132, 161, 287, 466)","(127, 280, 198, 498)"
2410842.jpg,sitting on,ground,29,123,200,377,man,28,30,198,386,1,3,500,229,416,226,"(200, 229, 377, 500)","(198, 226, 386, 416)"
2399796.jpg,wearing,shirt,90,89,118,284,man,287,124,73,262,0,3,373,208,386,360,"(118, 208, 284, 373)","(73, 360, 262, 386)"
2328127.jpg,sitting on,hill,92,488,1,3,people,37,26,52,138,1,3,491,93,164,89,"(1, 93, 3, 491)","(52, 89, 138, 164)"
713594.jpg,wearing,shirt,91,104,401,73,man,288,145,336,41,0,3,177,492,186,624,"(401, 492, 73, 177)","(336, 624, 41, 186)"
2406088.jpg,watching,group,274,418,73,82,person,48,27,73,158,0,3,500,347,185,121,"(73, 347, 82, 500)","(73, 121, 158, 185)"
4586.jpg,wearing,clothes,235,116,280,52,child,254,45,264,98,0,3,168,515,143,518,"(280, 515, 52, 168)","(264, 518, 98, 143)"
2353361.jpg,sitting on,bed,266,349,65,50,girl,136,150,111,120,1,3,399,331,270,247,"(65, 331, 50, 399)","(111, 247, 120, 270)"
2406329.jpg,sitting on,floor,26,435,219,34,girl,95,56,144,212,1,3,469,245,268,239,"(219, 245, 34, 469)","(144, 239, 212, 268)"
2415950.jpg,wearing,helmet,5,14,130,307,man,77,31,127,299,0,3,321,135,330,204,"(130, 135, 307, 321)","(127, 204, 299, 330)"
2379626.jpg,sitting on,table,205,498,170,1,shaker,81,33,122,116,1,3,499,375,149,203,"(170, 375, 1, 499)","(122, 203, 116, 149)"
2395332.jpg,standing on,field,129,496,204,0,elephant,60,75,167,61,0,3,496,333,136,227,"(204, 333, 0, 496)","(167, 227, 61, 136)"
2376011.jpg,watching,frisbee,29,63,59,288,dog,141,72,138,337,0,3,351,88,409,279,"(59, 88, 288, 351)","(138, 279, 337, 409)"
2394189.jpg,wearing,shirt,76,59,134,169,boy,164,73,112,157,0,3,228,210,230,276,"(134, 210, 169, 228)","(112, 276, 157, 230)"
2379149.jpg,sitting on,napkin,87,88,376,50,spoon,90,61,368,67,1,3,138,463,128,458,"(376, 463, 50, 138)","(368, 458, 67, 128)"
2348960.jpg,sitting on,bench,21,59,68,222,person,56,25,52,106,1,3,281,89,131,108,"(68, 89, 222, 281)","(52, 108, 106, 131)"
2367256.jpg,sitting on,sidewalk,231,332,268,2,dog,135,118,316,111,1,3,334,499,229,451,"(268, 499, 2, 334)","(316, 451, 111, 229)"
2371100.jpg,sitting on,boat,202,185,279,120,group,84,120,307,110,1,3,305,481,230,391,"(279, 481, 120, 305)","(307, 391, 110, 230)"
2354690.jpg,wearing,dress,123,75,136,58,woman,157,78,99,53,0,3,133,259,131,256,"(136, 259, 58, 133)","(99, 256, 53, 131)"
2358167.jpg,wearing,purple,10,16,181,89,woman,295,68,76,67,0,3,105,191,135,371,"(181, 191, 89, 105)","(76, 371, 67, 135)"
2362551.jpg,sitting on,desk,170,496,199,2,bottle,94,50,172,36,1,3,498,369,86,266,"(199, 369, 2, 498)","(172, 266, 36, 86)"
2356172.jpg,sitting on,tray,362,487,4,9,napkins,151,162,103,139,1,3,496,366,301,254,"(4, 366, 9, 496)","(103, 254, 139, 301)"
2360782.jpg,painted on,street,90,156,265,65,arrow,11,61,280,151,0,3,221,355,212,291,"(265, 355, 65, 221)","(280, 291, 151, 212)"
2381010.jpg,sitting on,plate,335,499,39,0,broccoli,163,113,89,22,1,3,499,374,135,252,"(39, 374, 0, 499)","(89, 252, 22, 135)"
2394700.jpg,sitting on,branch,136,315,171,1,bird,237,254,70,209,1,3,316,307,463,307,"(171, 307, 1, 316)","(70, 307, 209, 463)"
2370037.jpg,sitting on,chair,456,403,33,3,bear,180,173,290,179,1,3,406,489,352,470,"(33, 489, 3, 406)","(290, 470, 179, 352)"
2402866.jpg,wearing,sleeve,70,209,429,236,woman,411,361,88,135,0,3,445,499,496,499,"(429, 499, 236, 445)","(88, 499, 135, 496)"
497934.jpg,sitting on,table,249,342,545,172,man,405,225,294,175,1,3,514,794,400,699,"(545, 794, 172, 514)","(294, 699, 175, 400)"
2397149.jpg,sitting on,snow,421,374,78,0,dog,110,133,222,80,1,3,374,499,213,332,"(78, 499, 0, 374)","(222, 332, 80, 213)"
998.jpg,wearing,jeans,56,43,235,476,man,139,56,178,472,0,3,519,291,528,317,"(235, 291, 476, 519)","(178, 317, 472, 528)"
2356577.jpg,wearing,shirt,284,183,96,0,woman,487,250,12,1,0,3,183,380,251,499,"(96, 380, 0, 183)","(12, 499, 1, 251)"
2389424.jpg,sitting on,motorcycle,79,61,197,325,person,89,40,170,329,1,3,386,276,369,259,"(197, 276, 325, 386)","(170, 259, 329, 369)"
2392382.jpg,sitting on,stairs,78,281,234,40,couple,20,37,238,68,1,3,321,312,105,258,"(234, 312, 40, 321)","(238, 258, 68, 105)"
2369864.jpg,covering,side,219,481,1,2,tree,158,25,1,3,0,3,483,220,28,159,"(1, 220, 2, 483)","(1, 159, 3, 28)"
49.jpg,carrying,bag,96,55,599,418,man,226,105,568,392,0,3,473,695,497,794,"(599, 695, 418, 473)","(568, 794, 392, 497)"
2343224.jpg,wearing,harness,127,118,183,330,horse,206,177,159,321,0,3,448,310,498,365,"(183, 310, 330, 448)","(159, 365, 321, 498)"
2404643.jpg,wearing,shirt,123,109,67,223,man,260,145,22,189,0,3,332,190,334,282,"(67, 190, 223, 332)","(22, 282, 189, 334)"
2408090.jpg,wearing,shorts,112,62,226,420,girl,319,92,86,408,0,3,482,338,500,405,"(226, 338, 420, 482)","(86, 405, 408, 500)"
2381881.jpg,sitting on,pillar,97,48,222,52,plane,135,463,103,32,1,3,100,319,495,238,"(222, 319, 52, 100)","(103, 238, 32, 495)"
2732.jpg,standing on,rock,84,128,383,97,person,84,68,383,156,0,3,225,467,224,467,"(383, 467, 97, 225)","(383, 467, 156, 224)"
2377880.jpg,growing on,tree,95,221,1,58,flowers,82,220,1,58,0,3,279,96,278,83,"(1, 96, 58, 279)","(1, 83, 58, 278)"
2376592.jpg,wearing,dress,38,38,154,287,doll,80,54,138,277,0,3,325,192,331,218,"(154, 192, 287, 325)","(138, 218, 277, 331)"
2398772.jpg,wearing,jacket,52,66,129,216,person,109,84,110,199,0,3,282,181,283,219,"(129, 181, 216, 282)","(110, 219, 199, 283)"
2377533.jpg,wearing,shirt,111,426,260,50,woman,372,495,1,1,0,3,476,371,496,373,"(260, 371, 50, 476)","(1, 373, 1, 496)"
2348338.jpg,wearing,shorts,125,111,374,200,man,343,192,155,124,0,3,311,499,316,498,"(374, 499, 200, 311)","(155, 498, 124, 316)"
2320861.jpg,parked on,road,87,162,197,1,car,25,28,222,130,0,3,163,284,158,247,"(197, 284, 1, 163)","(222, 247, 130, 158)"
2322180.jpg,sitting on,couch,123,488,0,11,child,285,236,48,264,1,3,499,123,500,333,"(0, 123, 11, 499)","(48, 333, 264, 500)"
2394245.jpg,sitting on,bench,100,306,164,95,woman,164,57,101,274,1,3,401,264,331,265,"(164, 264, 95, 401)","(101, 265, 274, 331)"
2364161.jpg,sitting on,train,34,95,167,142,boy,26,17,163,213,1,3,237,201,230,189,"(167, 201, 142, 237)","(163, 189, 213, 230)"
2412466.jpg,lying on,table,371,250,2,249,piece,33,64,294,351,0,3,499,373,415,327,"(2, 373, 249, 499)","(294, 327, 351, 415)"
2369076.jpg,wearing,necklace,21,27,209,159,woman,96,67,141,135,0,3,186,230,202,237,"(209, 230, 159, 186)","(141, 237, 135, 202)"
2333822.jpg,sitting on,burner,61,71,225,0,pan,97,205,163,2,1,3,71,286,207,260,"(225, 286, 0, 71)","(163, 260, 2, 207)"
2368808.jpg,wearing,jacket,80,54,165,207,woman,166,59,143,202,0,3,261,245,261,309,"(165, 245, 207, 261)","(143, 309, 202, 261)"
2373859.jpg,wearing,jacket,239,310,245,65,man,499,314,0,59,0,3,375,484,373,499,"(245, 484, 65, 375)","(0, 499, 59, 373)"
2337477.jpg,wearing,sunglasses,13,21,234,119,man,97,132,231,75,0,3,140,247,207,328,"(234, 247, 119, 140)","(231, 328, 75, 207)"
2340781.jpg,sitting on,elephant,398,109,94,188,man,117,65,28,207,1,3,297,492,272,145,"(94, 492, 188, 297)","(28, 145, 207, 272)"
2410772.jpg,playing,ball,20,22,8,137,man,314,136,141,78,0,3,159,28,214,455,"(8, 28, 137, 159)","(141, 455, 78, 214)"
2385290.jpg,wearing,shirt,33,18,253,350,woman,32,26,258,346,0,3,368,286,372,290,"(253, 286, 350, 368)","(258, 290, 346, 372)"
2346179.jpg,wearing,boot,32,20,229,92,man,120,57,144,64,0,3,112,261,121,264,"(229, 261, 92, 112)","(144, 264, 64, 121)"
2336331.jpg,wearing,clothing,67,67,178,162,skier,96,68,164,159,0,3,229,245,227,260,"(178, 245, 162, 229)","(164, 260, 159, 227)"
2347756.jpg,wearing,sweatshirt,41,33,33,378,boy,83,34,18,376,0,3,411,74,410,101,"(33, 74, 378, 411)","(18, 101, 376, 410)"
2333305.jpg,wearing,shorts,60,52,198,232,man,195,200,117,200,0,3,284,258,400,312,"(198, 258, 232, 284)","(117, 312, 200, 400)"
2361233.jpg,sitting on,bench,34,25,245,317,cat,200,254,71,42,1,3,342,279,296,271,"(245, 279, 317, 342)","(71, 271, 42, 296)"
2406033.jpg,wearing,shirt,188,104,115,343,man,301,210,31,281,0,3,447,303,491,332,"(115, 303, 343, 447)","(31, 332, 281, 491)"
2387137.jpg,sitting on,boat,262,499,112,0,dog,136,90,129,109,1,3,499,374,199,265,"(112, 374, 0, 499)","(129, 265, 109, 199)"
2406814.jpg,wearing,wetsuit,209,93,163,118,surfer,242,79,127,128,0,3,211,372,207,369,"(163, 372, 118, 211)","(127, 369, 128, 207)"
2414628.jpg,sitting on,beach,200,498,132,1,man,20,19,128,111,1,3,499,332,130,148,"(132, 332, 1, 499)","(128, 148, 111, 130)"
2361803.jpg,wearing,top,147,77,158,2,woman,345,127,54,1,0,3,79,305,128,399,"(158, 305, 2, 79)","(54, 399, 1, 128)"
2386414.jpg,sitting on,shelf,17,352,69,1,jars,55,219,21,122,1,3,353,86,341,76,"(69, 86, 1, 353)","(21, 76, 122, 341)"
2367970.jpg,sitting on,bench,45,94,9,146,person,40,23,4,178,1,3,240,54,201,44,"(9, 54, 146, 240)","(4, 44, 178, 201)"
2333688.jpg,hanging from,umbrella,107,164,7,63,pot,39,31,105,136,0,3,227,114,167,144,"(7, 114, 63, 227)","(105, 144, 136, 167)"
2657.jpg,sitting on,back,266,188,49,217,bird,30,36,186,268,1,3,405,315,304,216,"(49, 315, 217, 405)","(186, 216, 268, 304)"
2359505.jpg,sitting on,table,159,498,162,1,glasses,35,87,197,0,1,3,499,321,87,232,"(162, 321, 1, 499)","(197, 232, 0, 87)"
2371899.jpg,wearing,chain,28,23,235,198,woman,228,137,46,107,0,3,221,263,244,274,"(235, 263, 198, 221)","(46, 274, 107, 244)"
2349457.jpg,sitting on,snow,22,47,307,33,person,97,81,221,19,1,3,80,329,100,318,"(307, 329, 33, 80)","(221, 318, 19, 100)"
2371432.jpg,wearing,bracelet,30,24,394,153,girl,379,203,120,92,0,3,177,424,295,499,"(394, 424, 153, 177)","(120, 499, 92, 295)"
2342491.jpg,wearing,cap,13,19,263,267,man,83,27,263,266,0,3,286,276,293,346,"(263, 276, 267, 286)","(263, 346, 266, 293)"
2367600.jpg,sitting on,floor,143,406,231,75,man,119,123,208,205,1,3,481,374,328,327,"(231, 374, 75, 481)","(208, 327, 205, 328)"
2376292.jpg,walking on,walkway,107,498,150,1,guy,81,35,98,74,0,3,499,257,109,179,"(150, 257, 1, 499)","(98, 179, 74, 109)"
2408797.jpg,riding,bikes,42,137,243,235,people,72,165,213,229,0,3,372,285,394,285,"(243, 285, 235, 372)","(213, 285, 229, 394)"
2362796.jpg,wearing,shirt,5,10,92,90,person,16,10,85,92,0,3,100,97,102,101,"(92, 97, 90, 100)","(85, 101, 92, 102)"
2350222.jpg,sitting on,bleachers,206,246,138,134,person,81,62,187,267,1,3,380,344,329,268,"(138, 344, 134, 380)","(187, 268, 267, 329)"
2385240.jpg,wearing,jerseys,65,56,61,400,woman,226,48,18,413,0,3,456,126,461,244,"(61, 126, 400, 456)","(18, 244, 413, 461)"
2372400.jpg,sitting on,truck,295,458,17,39,lady,85,46,153,94,1,3,497,312,140,238,"(17, 312, 39, 497)","(153, 238, 94, 140)"
2405248.jpg,wearing,jacket,26,20,161,267,person,62,29,160,260,0,3,287,187,289,222,"(161, 187, 267, 287)","(160, 222, 260, 289)"
2395778.jpg,wearing,harness,80,75,140,256,dog,201,211,79,211,0,3,331,220,422,280,"(140, 220, 256, 331)","(79, 280, 211, 422)"
1292.jpg,wearing,jacket,90,130,504,638,woman,204,187,395,602,0,3,768,594,789,599,"(504, 594, 638, 768)","(395, 599, 602, 789)"
2389760.jpg,wearing,shorts,432,252,22,75,girl,425,259,29,70,0,3,327,454,329,454,"(22, 454, 75, 327)","(29, 454, 70, 329)"
2415905.jpg,wearing,shirt,58,55,152,1,person,135,52,132,1,0,3,56,210,53,267,"(152, 210, 1, 56)","(132, 267, 1, 53)"
2395627.jpg,eating,grass,10,25,255,359,sheep,87,334,147,4,0,3,384,265,338,234,"(255, 265, 359, 384)","(147, 234, 4, 338)"
2403524.jpg,wearing,shirt,62,53,136,198,woman,152,99,103,187,0,3,251,198,286,255,"(136, 198, 198, 251)","(103, 255, 187, 286)"
2409143.jpg,wearing,hoodie,70,104,100,23,person,102,106,68,22,0,3,127,170,128,170,"(100, 170, 23, 127)","(68, 170, 22, 128)"
2348522.jpg,painted on,street,150,495,224,1,line,15,27,268,0,0,3,496,374,27,283,"(224, 374, 1, 496)","(268, 283, 0, 27)"
2318846.jpg,sitting on,table,182,373,270,1,spoon,31,155,333,105,1,3,374,452,260,364,"(270, 452, 1, 374)","(333, 364, 105, 260)"
2383082.jpg,wearing,shirt,193,128,74,293,man,356,165,18,274,0,3,421,267,439,374,"(74, 267, 293, 421)","(18, 374, 274, 439)"
2396311.jpg,sitting on,grass,66,462,48,0,person,11,9,52,328,1,3,462,114,337,63,"(48, 114, 0, 462)","(52, 63, 328, 337)"
2408630.jpg,wearing,shirt,70,39,101,301,boy,178,92,83,252,0,3,340,171,344,261,"(101, 171, 301, 340)","(83, 261, 252, 344)"
2342321.jpg,sitting on,table,332,499,0,0,plate,272,497,58,2,1,3,499,332,499,330,"(0, 332, 0, 499)","(58, 330, 2, 499)"
2315790.jpg,hanging from,hair,223,109,155,70,feathers,76,53,308,130,0,3,179,378,183,384,"(155, 378, 70, 179)","(308, 384, 130, 183)"
2356981.jpg,sitting on,table,150,363,223,112,pizza,83,142,275,299,1,3,475,373,441,358,"(223, 373, 112, 475)","(275, 358, 299, 441)"
2341138.jpg,sitting on,towel,151,298,328,44,plate,341,337,90,7,1,3,342,479,344,431,"(328, 479, 44, 342)","(90, 431, 7, 344)"
2417119.jpg,wearing,shirt,46,70,116,40,man,129,74,90,38,0,3,110,162,112,219,"(116, 162, 40, 110)","(90, 219, 38, 112)"
2410970.jpg,sitting on,stool,62,60,247,328,boy,192,124,136,294,1,3,388,309,418,328,"(247, 309, 328, 388)","(136, 328, 294, 418)"
2393558.jpg,eating,dinner,121,270,209,44,people,87,134,73,58,0,3,314,330,192,160,"(209, 330, 44, 314)","(73, 160, 58, 192)"
